Start Time;06/05/2026 09:57:19

Time(s);COM5 - PPS Sensor (N);(Selected Full Scale Range: 1N)
14,034;0,001953125;
14,05;0,001953125;
14,067;0,001953125;
14,081;0,001953125;
14,099;0,001953125;
14,132;0,001953125;
14,159;0,001953125;
14,174;0,001953125;
14,191;0,001953125;
14,203;0,001953125;
14,223;0,001953125;
14,253;0,001953125;
14,268;0,001953125;
14,284;0,001953125;
14,298;0,001953125;
14,316;0,001953125;
14,346;0,001953125;
14,368;0,001953125;
14,391;0,001953125;
14,404;0,001953125;
14,42;0;
14,435;0,001953125;
14,458;0,001953125;
14,482;0,001953125;
14,499;0,001953125;
14,513;0,001953125;
14,534;0,001953125;
14,561;0,001953125;
14,59;0,001953125;
14,606;0,001953125;
14,627;0,001953125;
14,65;0,001953125;
14,666;0,001953125;
14,682;0,001953125;
14,698;0,001953125;
14,712;0,001953125;
14,728;0,001953125;
14,745;0,001953125;
14,76;0,001953125;
14,779;0,001953125;
14,806;0,001953125;
14,826;0,001953125;
14,858;0,001953125;
14,891;0,001953125;
14,916;0,001953125;
14,931;0,001953125;
14,946;0,001953125;
14,963;0,001953125;
14,979;0,001953125;
14,994;0,001953125;
15,011;0;
15,041;0,001953125;
15,056;-0,001953125;
15,075;0,001953125;
15,107;-0,001953125;
15,134;0,001953125;
15,149;-0,001953125;
15,166;0;
15,18;0,001953125;
15,194;-0,005859375;
15,217;0;
15,243;0,001953125;
15,264;-0,001953125;
15,288;0;
15,303;0,001953125;
15,321;0,001953125;
15,351;-0,00390625;
15,366;0,001953125;
15,382;0,001953125;
15,396;0,001953125;
15,418;0,001953125;
15,443;0,001953125;
15,463;0;
15,49;0,001953125;
15,508;0,001953125;
15,522;0,001953125;
15,539;0,001953125;
15,57;0,001953125;
15,598;0,001953125;
15,621;0,001953125;
15,644;0,001953125;
15,662;-0,00390625;
15,69;0,001953125;
15,708;-0,001953125;
15,721;0,001953125;
15,737;0;
15,752;0,001953125;
15,766;0,001953125;
15,785;-0,00390625;
15,816;-0,005859375;
15,83;-0,001953125;
15,852;-0,005859375;
15,876;0;
15,89;-0,001953125;
15,912;0,001953125;
15,941;-0,005859375;
15,97;-0,005859375;
15,983;0;
16,003;-0,005859375;
16,033;0;
16,062;-0,001953125;
16,08;0;
16,108;-0,001953125;
16,123;-0,005859375;
16,14;-0,005859375;
16,152;0,001953125;
16,17;0,001953125;
16,187;-0,005859375;
16,215;-0,001953125;
16,23;0,001953125;
16,247;0,001953125;
16,26;-0,001953125;
16,276;-0,00390625;
16,29;0,001953125;
16,304;-0,00390625;
16,324;-0,005859375;
