Start Time;08/05/2026 15:09:27

Time(s);COM5 - PPS Sensor (N);(Selected Full Scale Range: 1N)
18,6;0,001953125;
18,62;0,001953125;
18,65;0,001953125;
18,668;0,001953125;
18,695;0,001953125;
18,709;0,001953125;
18,726;0,001953125;
18,74;0,001953125;
18,757;0,001953125;
18,772;0,001953125;
18,79;0,001953125;
18,806;0,001953125;
18,821;0,001953125;
18,84;0,001953125;
18,865;0,001953125;
18,882;0,001953125;
18,896;0,001953125;
18,912;0,001953125;
18,929;0,001953125;
18,946;0,001953125;
18,963;0,001953125;
18,979;0,001953125;
19,006;0,001953125;
19,023;0,001953125;
19,037;0,001953125;
19,051;0,001953125;
19,068;0,001953125;
19,084;0,001953125;
19,099;0,001953125;
19,113;0,001953125;
19,131;0,001953125;
19,145;0,001953125;
19,161;0,001953125;
19,176;0,001953125;
19,195;0,001953125;
19,222;0,001953125;
19,238;0,001953125;
19,256;0,001953125;
19,285;0,001953125;
19,303;0,001953125;
19,331;0,001953125;
19,348;0,001953125;
19,362;0,001953125;
19,378;0,001953125;
19,394;0,001953125;
19,413;0,001953125;
19,44;0,001953125;
19,459;0,001953125;
19,473;0,001953125;
19,492;0,001953125;
19,52;0,001953125;
19,536;0,001953125;
19,556;0,001953125;
19,587;0,001953125;
19,613;0,001953125;
19,627;0,001953125;
19,642;0,001953125;
19,66;0,001953125;
19,687;0,001953125;
19,703;0,001953125;
19,721;0,001953125;
19,734;0,001953125;
19,753;0,001953125;
19,767;0,001953125;
19,787;0,001953125;
19,817;0,001953125;
19,845;0,001953125;
19,858;0,001953125;
19,874;0,001953125;
19,89;0,001953125;
19,907;0,001953125;
19,921;0,001953125;
19,938;0,001953125;
19,953;0,001953125;
19,967;0,001953125;
19,986;0,001953125;
19,999;0,001953125;
20,015;0,001953125;
20,031;0,001953125;
20,046;0,001953125;
20,061;0,001953125;
20,075;0,001953125;
20,092;0,001953125;
20,108;0,001953125;
20,121;0;
20,139;0,001953125;
20,151;0,001953125;
20,169;0,001953125;
20,183;0,001953125;
20,199;0,001953125;
20,215;0,001953125;
20,23;0,001953125;
20,244;0,001953125;
20,261;0;
20,274;0;
20,294;-0,00390625;
20,305;-0,005859375;
20,322;-0,00390625;
20,339;-0,005859375;
20,353;-0,005859375;
20,368;-0,001953125;
20,384;-0,001953125;
20,401;-0,00390625;
20,414;-0,005859375;
20,431;-0,005859375;
20,448;-0,005859375;
20,464;-0,001953125;
20,479;0,001953125;
20,496;0,001953125;
20,51;-0,00390625;
20,525;-0,005859375;
20,54;0;
20,556;0,001953125;
20,571;0,001953125;
20,587;0,001953125;
20,602;0,001953125;
20,622;0;
20,65;0,001953125;
20,664;0,001953125;
20,68;0,001953125;
20,693;0,001953125;
20,712;0,001953125;
20,727;0,001953125;
20,742;-0,00390625;
20,757;-0,005859375;
20,773;-0,001953125;
20,788;-0,001953125;
20,806;0;
20,82;-0,001953125;
20,833;-0,001953125;
20,852;0,001953125;
20,869;0,001953125;
20,897;0,001953125;
20,912;0,001953125;
20,927;0,001953125;
20,947;0,001953125;
20,975;0,001953125;
20,99;0,001953125;
21,003;0,001953125;
21,019;0,001953125;
21,036;0,001953125;
21,049;0,001953125;
21,067;0,001953125;
21,08;0,001953125;
21,099;0,001953125;
21,115;0,001953125;
21,131;0,001953125;
21,147;0,001953125;
21,161;0,001953125;
21,179;0,001953125;
21,21;0,001953125;
21,238;0,001953125;
21,254;0,001953125;
21,27;0,001953125;
21,286;0,001953125;
21,3;0,001953125;
21,315;-0,001953125;
21,334;0,001953125;
21,363;0,001953125;
21,378;0,001953125;
21,394;0,001953125;
21,41;0,001953125;
21,426;0;
21,443;0,001953125;
21,458;0,001953125;
21,472;0,001953125;
21,49;0,001953125;
21,503;0,001953125;
21,519;0;
21,535;-0,001953125;
21,548;0,001953125;
21,566;-0,00390625;
21,581;0,001953125;
21,595;0,001953125;
21,612;0,001953125;
21,626;0,001953125;
21,645;0,001953125;
21,673;0;
21,691;0,001953125;
21,702;0,001953125;
21,719;0,001953125;
21,736;0,001953125;
21,75;0,001953125;
21,766;0,001953125;
21,779;0,001953125;
21,796;0,001953125;
21,814;0,001953125;
21,83;0,001953125;
21,842;0,001953125;
21,858;0,001953125;
21,874;0,001953125;
21,891;0,001953125;
21,905;0,001953125;
21,922;0,001953125;
21,934;0,001953125;
21,951;0,001953125;
21,966;0,001953125;
21,981;0,001953125;
21,995;0,001953125;
22,014;0,001953125;
22,027;0,001953125;
22,043;0;
22,058;0,001953125;
22,075;0,001953125;
22,091;0,001953125;
22,107;0;
22,123;0;
22,137;0,001953125;
22,155;0,001953125;
22,183;0,001953125;
22,197;0,001953125;
22,215;0,001953125;
22,231;0,001953125;
22,245;0,001953125;
22,262;0,001953125;
22,276;0,001953125;
22,292;0,001953125;
22,306;0,001953125;
22,322;0,001953125;
22,339;0,001953125;
22,354;0,001953125;
22,37;0,001953125;
22,386;0,001953125;
22,4;0,001953125;
22,422;0,001953125;
22,446;0,001953125;
22,463;0,001953125;
22,478;0,001953125;
22,495;0,001953125;
22,509;0,001953125;
22,527;0,001953125;
22,54;0,001953125;
22,558;0,001953125;
22,571;0,001953125;
22,586;0,001953125;
22,602;0;
22,619;0,001953125;
22,648;0,001953125;
22,664;0,001953125;
22,679;0,001953125;
22,693;0,001953125;
22,709;0,001953125;
22,724;0,001953125;
22,74;0,001953125;
22,755;0,001953125;
22,772;0,001953125;
22,785;-0,001953125;
22,802;-0,00390625;
22,818;0,001953125;
22,833;-0,00390625;
22,849;-0,001953125;
22,865;-0,005859375;
22,88;-0,005859375;
22,894;-0,005859375;
22,912;-0,005859375;
22,926;-0,005859375;
22,941;-0,00390625;
22,956;-0,005859375;
22,971;0;
22,988;0,001953125;
23,003;0,001953125;
23,018;0,001953125;
23,037;0,001953125;
23,052;0,001953125;
23,068;0,001953125;
23,098;0,001953125;
23,112;0,001953125;
23,127;-0,001953125;
23,144;0;
23,158;0,001953125;
23,173;0,001953125;
23,188;0,001953125;
23,205;0,001953125;
23,222;0,001953125;
23,238;0,001953125;
23,252;0,001953125;
23,27;0,001953125;
23,283;0,001953125;
23,299;0,001953125;
23,316;0,001953125;
23,328;0,001953125;
23,352;0,001953125;
23,375;0,001953125;
23,393;0,001953125;
23,407;0,001953125;
23,423;-0,001953125;
23,439;0,001953125;
23,455;0,001953125;
23,47;0,001953125;
23,487;0,001953125;
23,501;0,001953125;
23,518;0,001953125;
23,533;0,001953125;
23,549;0,001953125;
23,565;0,001953125;
23,58;0,001953125;
23,598;0,001953125;
23,625;0,001953125;
23,64;0,001953125;
23,657;-0,001953125;
23,673;0,001953125;
23,688;0,001953125;
23,703;0,001953125;
23,72;0,001953125;
23,735;0,001953125;
23,75;0,001953125;
23,764;0,001953125;
23,782;0,001953125;
23,797;0,001953125;
23,813;0,001953125;
23,832;0,001953125;
23,86;0,001953125;
23,876;0,001953125;
23,892;0,001953125;
23,906;0,001953125;
23,921;0,001953125;
23,936;0,001953125;
23,952;0,001953125;
23,966;0,001953125;
23,982;-0,001953125;
24,002;0,001953125;
24,03;0,001953125;
24,045;0,001953125;
24,064;0,001953125;
24,09;0;
24,106;0,001953125;
24,122;0;
24,138;0,001953125;
24,153;0;
24,17;0,001953125;
24,184;0,001953125;
24,204;0,001953125;
24,233;0,001953125;
24,247;0,001953125;
24,262;0,001953125;
24,278;0,001953125;
24,293;0,001953125;
24,31;0;
24,322;0,001953125;
24,34;0,001953125;
24,356;0,001953125;
24,369;0,001953125;
24,384;0,001953125;
24,403;0,001953125;
24,429;0,001953125;
24,452;-0,001953125;
24,477;0,001953125;
24,492;0,001953125;
24,51;0,001953125;
24,527;0,001953125;
24,54;0,001953125;
24,555;0,001953125;
24,571;0,001953125;
24,587;0,001953125;
24,602;0,001953125;
24,618;0,001953125;
24,632;0,001953125;
24,647;0,001953125;
24,662;0,001953125;
24,68;0,001953125;
24,693;0,001953125;
24,71;0,001953125;
24,727;0,001953125;
24,74;0,001953125;
24,759;0,001953125;
24,773;0,001953125;
24,79;0,001953125;
24,803;0,001953125;
24,821;0,001953125;
24,835;0,001953125;
24,852;0,001953125;
24,867;-0,001953125;
24,882;0;
24,896;-0,00390625;
24,915;0;
24,93;0;
24,945;0;
24,962;0,001953125;
24,976;-0,00390625;
24,992;-0,00390625;
25,009;-0,005859375;
25,023;0,001953125;
25,04;0,001953125;
25,055;0,001953125;
25,068;0,001953125;
25,084;0,001953125;
25,1;0;
25,116;0,001953125;
25,129;0;
25,147;0,001953125;
25,161;0,001953125;
25,176;0,001953125;
25,193;0,001953125;
25,208;0,001953125;
25,224;0,001953125;
25,24;0,001953125;
25,255;0,001953125;
25,272;0,001953125;
25,288;0,001953125;
25,302;0,001953125;
25,317;0,001953125;
25,333;0,001953125;
25,349;0,001953125;
25,364;0,001953125;
25,381;0,001953125;
25,396;0,001953125;
25,409;0,001953125;
25,426;0,001953125;
25,443;0,001953125;
25,454;0,001953125;
25,475;0,001953125;
25,506;0,001953125;
25,538;0,001953125;
25,564;0,001953125;
25,579;0,001953125;
25,594;0,001953125;
25,61;0,001953125;
25,626;0,001953125;
25,642;0,001953125;
25,656;0,001953125;
25,672;0,001953125;
25,686;0,001953125;
25,707;0,001953125;
25,734;0,001953125;
25,75;0,001953125;
25,763;0,001953125;
25,782;0,001953125;
25,796;0,001953125;
25,814;0,001953125;
25,827;0,001953125;
25,842;0,001953125;
25,858;0,001953125;
25,873;0,001953125;
25,889;0,001953125;
25,908;0,001953125;
25,919;0,001953125;
25,935;0,001953125;
25,951;0,001953125;
25,967;0,001953125;
25,982;0,001953125;
25,997;0,001953125;
26,014;0,001953125;
26,028;0,001953125;
26,044;0,001953125;
26,061;0,001953125;
26,074;0,001953125;
26,091;0,001953125;
26,107;0,001953125;
26,121;0,001953125;
26,137;0,001953125;
26,153;0,001953125;
26,169;0,001953125;
26,184;0,001953125;
26,2;0,001953125;
26,217;0,001953125;
26,232;0,001953125;
26,246;0,001953125;
26,263;0,001953125;
26,277;0,001953125;
26,293;0,001953125;
26,309;0,001953125;
26,323;0,001953125;
26,339;0,001953125;
26,354;0,001953125;
26,369;0,001953125;
26,384;0,001953125;
26,406;0,001953125;
26,434;0,001953125;
26,448;0,001953125;
26,463;0,001953125;
26,48;0,001953125;
26,494;0,001953125;
26,507;0,001953125;
26,525;0,001953125;
26,538;0,001953125;
26,554;0,001953125;
26,571;0,001953125;
26,587;0,001953125;
26,601;0,001953125;
26,622;0,001953125;
26,648;0,001953125;
26,664;0,001953125;
26,678;0,001953125;
26,693;0,001953125;
26,71;0,001953125;
26,726;0,001953125;
26,742;0,001953125;
26,758;0,001953125;
26,771;0,001953125;
26,788;0,001953125;
26,805;0,001953125;
26,818;0,001953125;
26,835;0,001953125;
26,85;0,001953125;
26,866;0,001953125;
26,88;0,001953125;
26,898;0,001953125;
26,912;0,001953125;
26,926;0,001953125;
26,942;0,001953125;
26,957;0,001953125;
26,974;0,001953125;
26,989;0,001953125;
27,004;0,001953125;
27,019;0,001953125;
27,037;0,001953125;
27,05;0,001953125;
27,064;0,001953125;
27,08;0,001953125;
27,098;0,001953125;
27,113;0,001953125;
27,128;0,001953125;
27,147;0,001953125;
27,174;0,001953125;
27,19;0,001953125;
27,205;0,001953125;
27,22;0,001953125;
27,234;0,001953125;
27,252;0,001953125;
27,267;0,001953125;
27,282;0,001953125;
27,296;0,001953125;
27,316;0,001953125;
27,328;0,001953125;
27,346;0,001953125;
27,36;0,001953125;
27,376;0,001953125;
27,392;0,001953125;
27,407;0,001953125;
27,421;0,001953125;
27,436;0,001953125;
27,454;0,001953125;
27,468;0,001953125;
27,483;0,001953125;
27,498;0,001953125;
27,512;0,001953125;
27,529;0,001953125;
27,545;0,001953125;
27,56;0,001953125;
27,577;0,001953125;
27,595;0,001953125;
27,622;0,001953125;
27,641;0,001953125;
27,655;0,001953125;
27,675;0,001953125;
27,701;0,001953125;
27,715;0,001953125;
27,735;0,001953125;
27,761;0,001953125;
27,777;0,001953125;
27,793;0,001953125;
27,809;0,001953125;
27,823;0,001953125;
27,838;0,001953125;
27,853;0,001953125;
27,875;0,001953125;
27,901;0,001953125;
27,922;0,001953125;
27,951;0,001953125;
27,982;0,001953125;
27,995;0,001953125;
28,01;0,001953125;
28,026;0,001953125;
28,042;0,001953125;
28,057;0,001953125;
28,074;0,001953125;
28,089;0,001953125;
28,108;0,001953125;
28,135;0,001953125;
28,151;0,001953125;
28,165;0,001953125;
28,184;0,001953125;
28,2;0,001953125;
28,213;0,001953125;
28,23;0,001953125;
28,244;0,001953125;
28,259;0,001953125;
28,274;0,001953125;
28,29;0,001953125;
28,31;0,001953125;
28,337;0,001953125;
28,351;0,001953125;
28,37;0,001953125;
28,382;0,001953125;
28,398;0,001953125;
28,414;0,001953125;
28,43;0,001953125;
28,444;0,001953125;
28,461;0,001953125;
28,477;0,001953125;
28,491;0,001953125;
28,507;0,001953125;
28,522;0,001953125;
28,538;0,001953125;
28,553;0,001953125;
28,569;0,001953125;
28,585;0,001953125;
28,6;0,001953125;
28,617;0,001953125;
28,631;0,001953125;
28,647;0,001953125;
28,663;0,001953125;
28,677;0,001953125;
28,694;0,001953125;
28,707;0,001953125;
28,726;0,001953125;
28,74;0,001953125;
28,754;0,001953125;
28,771;0,001953125;
28,784;0,001953125;
28,8;0,001953125;
28,818;0,001953125;
28,831;0,001953125;
28,846;0,001953125;
28,863;0,001953125;
28,877;0,001953125;
28,896;0,001953125;
28,909;0,001953125;
28,932;0,001953125;
28,958;0,001953125;
28,97;0,001953125;
28,987;0,001953125;
29,003;0,001953125;
29,018;0,001953125;
29,036;0,001953125;
29,049;0,001953125;
29,064;0,001953125;
29,082;0,001953125;
29,095;0,001953125;
29,111;0,001953125;
29,128;0,001953125;
29,143;0,001953125;
29,157;0,001953125;
29,172;0,001953125;
29,188;0,001953125;
29,204;0,001953125;
29,219;0,001953125;
29,234;0,001953125;
29,252;0,001953125;
29,266;0,001953125;
29,284;0,001953125;
29,313;0,001953125;
29,328;0,001953125;
29,343;0,001953125;
29,357;0,001953125;
29,376;0,001953125;
29,389;0,001953125;
29,404;0,001953125;
29,419;0,001953125;
29,436;0,001953125;
29,452;0,001953125;
29,467;0,001953125;
29,483;0,001953125;
29,499;0,001953125;
29,514;0,001953125;
29,531;0,001953125;
29,545;0,001953125;
29,56;0,001953125;
29,575;0,001953125;
29,59;0,001953125;
29,604;0,001953125;
29,623;0,001953125;
29,635;0,001953125;
29,65;0,001953125;
29,667;0,001953125;
29,682;0,001953125;
29,697;0,001953125;
29,714;0,001953125;
29,73;0,001953125;
29,746;0,001953125;
29,76;0,001953125;
29,779;0,001953125;
29,807;0,001953125;
29,822;0,001953125;
29,838;0,001953125;
29,854;0,001953125;
29,87;0,001953125;
29,883;0,001953125;
29,899;0,001953125;
29,914;0,001953125;
29,93;0,001953125;
29,945;0,001953125;
29,961;0,001953125;
29,978;0,001953125;
29,993;0,001953125;
30,006;0,001953125;
30,023;0,001953125;
30,04;0,001953125;
30,053;0,001953125;
30,069;0,001953125;
30,085;0,001953125;
30,099;0,001953125;
30,117;0,001953125;
30,131;0,001953125;
30,147;0,001953125;
30,162;0,001953125;
30,178;0,001953125;
30,195;0,001953125;
30,209;0,001953125;
30,223;0,001953125;
30,24;0,001953125;
30,254;0,001953125;
30,268;0,001953125;
30,285;0,001953125;
30,302;0,001953125;
30,317;0,001953125;
30,332;0,001953125;
30,348;0,001953125;
30,364;0,001953125;
30,379;0,001953125;
30,393;0,001953125;
30,41;0,001953125;
30,426;0,001953125;
30,444;0,001953125;
30,472;0,001953125;
30,486;0,001953125;
30,501;0,001953125;
30,518;0,001953125;
30,533;0,001953125;
30,548;0,001953125;
30,564;0,001953125;
30,58;0,001953125;
30,596;0,001953125;
30,61;0,001953125;
30,627;0,001953125;
30,644;0,001953125;
30,657;0,001953125;
30,676;0,001953125;
30,688;0,001953125;
30,705;0,001953125;
30,722;0,001953125;
30,736;0,001953125;
30,752;0,001953125;
30,768;0,001953125;
30,783;0,001953125;
30,8;0,001953125;
30,816;0,001953125;
30,83;0,001953125;
30,845;0,001953125;
30,862;0,001953125;
30,877;0,001953125;
30,892;0,001953125;
30,908;0,001953125;
30,925;0,001953125;
30,94;0,001953125;
30,955;0,001953125;
30,971;0,001953125;
30,984;0,001953125;
31,002;0,001953125;
31,016;0,001953125;
31,033;0,001953125;
31,046;0,001953125;
31,065;0,001953125;
31,078;0,001953125;
31,094;0,001953125;
31,109;0,001953125;
31,125;0,001953125;
31,141;0,001953125;
31,157;0,001953125;
31,172;0,001953125;
31,188;0,001953125;
31,205;0,001953125;
31,218;0,001953125;
31,234;0,001953125;
31,249;0,001953125;
31,265;0,001953125;
31,28;0,001953125;
31,295;0,001953125;
31,312;0,001953125;
31,327;0,001953125;
31,343;0,001953125;
31,356;0,001953125;
31,373;0,001953125;
31,391;0,001953125;
31,405;0,001953125;
31,421;0,001953125;
31,435;0,001953125;
31,452;0,001953125;
31,467;0,001953125;
31,483;0,001953125;
31,498;0,001953125;
31,512;0,001953125;
31,529;0,001953125;
31,543;0,001953125;
31,56;0,001953125;
31,575;0,001953125;
31,592;0,001953125;
31,606;0,001953125;
31,623;0,001953125;
31,638;0,001953125;
31,654;0,001953125;
31,67;0,001953125;
31,685;0,001953125;
31,702;0,001953125;
31,716;0,001953125;
31,732;0,001953125;
31,748;0,001953125;
31,763;0,001953125;
31,779;0,001953125;
31,795;0,001953125;
31,811;0,001953125;
31,825;0,001953125;
31,841;0,001953125;
31,857;0,001953125;
31,871;0,001953125;
31,887;0,001953125;
31,902;0,001953125;
31,917;0,001953125;
31,932;0,001953125;
31,948;0,001953125;
31,964;0,001953125;
31,98;0;
31,995;0,001953125;
32,01;0,001953125;
32,026;0,001953125;
32,042;0,001953125;
32,058;0,001953125;
32,074;0,001953125;
32,088;0,001953125;
32,104;0,001953125;
32,12;0,001953125;
32,136;0,001953125;
32,152;0,001953125;
32,167;0,001953125;
32,184;0,001953125;
32,2;0,001953125;
32,212;0,001953125;
32,229;0,001953125;
32,245;0,001953125;
32,26;0,001953125;
32,276;0,001953125;
32,289;0,001953125;
32,305;0,001953125;
32,32;0,001953125;
32,335;0,001953125;
32,351;0,001953125;
32,368;0,001953125;
32,382;0,001953125;
32,398;0,001953125;
32,414;0,001953125;
32,429;0,001953125;
32,444;0,001953125;
32,461;0,001953125;
32,475;0,001953125;
32,491;0,001953125;
32,507;0,001953125;
32,521;0,001953125;
32,538;0,001953125;
32,553;0,001953125;
32,567;0,001953125;
32,583;0,001953125;
32,599;0,001953125;
32,616;0,001953125;
32,63;0,001953125;
32,647;0,001953125;
32,664;0,001953125;
32,678;0,001953125;
32,696;0,001953125;
32,712;0,001953125;
32,739;0,001953125;
32,754;0,001953125;
32,771;0,001953125;
32,786;0,001953125;
32,803;0,001953125;
32,816;0,001953125;
32,831;0,001953125;
32,848;0,001953125;
32,864;0,001953125;
32,878;0,001953125;
32,894;0,001953125;
32,909;0,001953125;
32,925;0,001953125;
32,939;0,001953125;
32,955;0,001953125;
32,97;0,001953125;
32,987;0,001953125;
33,002;0,001953125;
33,019;0,001953125;
33,032;0,001953125;
33,049;0,001953125;
33,064;0,001953125;
33,08;0,001953125;
33,096;0,001953125;
33,113;0,001953125;
33,127;0,001953125;
33,141;0,001953125;
33,157;0,001953125;
33,173;0,001953125;
33,188;0,001953125;
33,204;0,001953125;
33,217;0,001953125;
33,234;0,001953125;
33,251;0,001953125;
33,265;0,001953125;
33,282;0,001953125;
33,297;0,001953125;
33,313;0,001953125;
33,328;0,005859375;
33,343;0,00390625;
33,359;0,0078125;
33,374;0,0078125;
33,39;0,00390625;
33,404;0,00390625;
33,422;0,00390625;
33,437;0,00390625;
33,451;0,0078125;
33,467;0,00390625;
33,483;0,0078125;
33,497;0,00390625;
33,514;0,0078125;
33,527;0,00390625;
33,545;0,00390625;
33,561;0,00390625;
33,575;0,009765625;
33,593;0,009765625;
33,621;0,009765625;
33,635;0,009765625;
33,653;0,009765625;
33,669;0,009765625;
33,682;0,009765625;
33,699;0,009765625;
33,716;0,009765625;
33,73;0,009765625;
33,746;0,009765625;
33,759;0,009765625;
33,777;0,009765625;
33,793;0,009765625;
33,809;0,009765625;
33,824;0,009765625;
33,84;0,009765625;
33,855;0,009765625;
33,87;0,009765625;
33,886;0,009765625;
33,902;0,009765625;
33,917;0,009765625;
33,934;0,009765625;
33,948;0,009765625;
33,962;0,009765625;
33,978;0,009765625;
33,994;0,009765625;
34,011;0,009765625;
34,026;0,009765625;
34,042;0,009765625;
34,057;0,009765625;
34,074;0,009765625;
34,09;0,009765625;
34,103;0,009765625;
34,119;0,009765625;
34,133;0,009765625;
34,15;0,009765625;
34,167;0,009765625;
34,184;0,009765625;
34,198;0,009765625;
34,213;0,009765625;
34,227;0,009765625;
34,245;0,009765625;
34,258;0,009765625;
34,274;0,009765625;
34,29;0,009765625;
34,306;0,009765625;
34,323;0,009765625;
34,338;0,009765625;
34,356;0,009765625;
34,371;0,009765625;
34,383;0,009765625;
34,4;0,009765625;
34,416;0,009765625;
34,431;0,009765625;
34,447;0,009765625;
34,462;0,009765625;
34,477;0,009765625;
34,493;0,009765625;
34,507;0,009765625;
34,524;0,009765625;
34,54;0,009765625;
34,556;0,009765625;
34,571;0,009765625;
34,588;0,009765625;
34,604;0,009765625;
34,616;0,009765625;
34,634;0,009765625;
34,648;0,009765625;
34,665;0,009765625;
34,68;0,009765625;
34,696;0,009765625;
34,711;0,009765625;
34,727;0,009765625;
34,743;0,009765625;
34,759;0,0078125;
34,773;0,009765625;
34,788;0,00390625;
34,804;0,00390625;
34,821;0,00390625;
34,836;0,00390625;
34,852;0,00390625;
34,871;0,00390625;
34,884;0,00390625;
34,898;0,00390625;
34,915;0,00390625;
34,929;0,00390625;
34,945;0,00390625;
34,963;0,00390625;
34,976;0,00390625;
34,99;0,00390625;
35,007;0,00390625;
35,024;0,00390625;
35,039;0,00390625;
35,055;0,00390625;
35,069;0,00390625;
35,086;0,00390625;
35,1;0,00390625;
35,117;0,00390625;
35,132;0,00390625;
35,148;0,00390625;
35,164;0,00390625;
35,182;0,00390625;
35,209;0,00390625;
35,226;0,00390625;
35,239;0,00390625;
35,256;0,00390625;
35,271;0,00390625;
35,286;0,00390625;
35,302;0,00390625;
35,317;0,00390625;
35,334;0,00390625;
35,348;0,00390625;
35,363;0,00390625;
35,379;0,00390625;
35,393;0,00390625;
35,408;0,00390625;
35,426;0,00390625;
35,441;0,00390625;
35,457;0,00390625;
35,475;0,00390625;
35,491;0,00390625;
35,505;0,00390625;
35,519;0,00390625;
35,535;0,00390625;
35,551;0,00390625;
35,567;0,00390625;
35,583;0,00390625;
35,597;0,00390625;
35,613;0,00390625;
35,629;0,00390625;
35,644;0,00390625;
35,66;0,00390625;
35,676;0,00390625;
35,691;0,00390625;
35,706;0,00390625;
35,722;0,00390625;
35,739;0,00390625;
35,753;0,00390625;
35,769;0,00390625;
35,784;0,00390625;
35,8;0,00390625;
35,816;0,00390625;
35,831;0,00390625;
35,845;0,00390625;
35,861;0,00390625;
35,877;0,00390625;
35,893;0,00390625;
35,909;0,00390625;
35,924;0,00390625;
35,938;0,00390625;
35,954;0,00390625;
35,97;0,00390625;
35,988;0,00390625;
36,002;0,00390625;
36,016;0,00390625;
36,032;0,00390625;
36,048;0,00390625;
36,064;0,00390625;
36,08;0,00390625;
36,097;0,00390625;
36,11;0,00390625;
36,128;0,00390625;
36,142;0,00390625;
36,158;0,00390625;
36,173;0,00390625;
36,188;0,00390625;
36,205;0,00390625;
36,22;0,00390625;
36,237;0,00390625;
36,251;0,00390625;
36,268;0,00390625;
36,282;0,00390625;
36,298;0,00390625;
36,314;0,00390625;
36,33;0,00390625;
36,35;0,00390625;
36,376;0,00390625;
36,39;0,00390625;
36,406;0,00390625;
36,421;0,00390625;
36,437;0,00390625;
36,454;0,00390625;
36,468;0,00390625;
36,483;0,00390625;
36,5;0,00390625;
36,515;0,00390625;
36,53;0,00390625;
36,546;0,00390625;
36,56;0,00390625;
36,578;0,00390625;
36,594;0,00390625;
36,608;0,00390625;
36,623;0,00390625;
36,638;0,00390625;
36,654;0,00390625;
36,668;0,00390625;
36,683;0,00390625;
36,7;0,00390625;
36,714;0,00390625;
36,732;0,00390625;
36,746;0,00390625;
36,762;0,00390625;
36,778;0,00390625;
36,795;0,00390625;
36,808;0,00390625;
36,824;0,00390625;
36,839;0,00390625;
36,854;0,00390625;
36,868;0,00390625;
36,885;0,00390625;
36,902;0,00390625;
36,916;0,00390625;
36,932;0,00390625;
36,948;0,00390625;
36,963;0,00390625;
36,976;0,00390625;
36,992;0,00390625;
37,009;0,00390625;
37,026;0,00390625;
37,04;0,00390625;
37,056;0,00390625;
37,071;0,00390625;
37,085;0,00390625;
37,1;0,00390625;
37,117;0,00390625;
37,132;0,00390625;
37,147;0,00390625;
37,163;0,00390625;
37,177;0,00390625;
37,192;0,00390625;
37,209;0,00390625;
37,227;0,00390625;
37,241;0,00390625;
37,256;0,00390625;
37,272;0,00390625;
37,286;0,00390625;
37,303;0,00390625;
37,316;0,00390625;
37,334;0,00390625;
37,35;0,00390625;
37,364;0,00390625;
37,382;0,00390625;
37,395;0,00390625;
37,411;0,00390625;
37,427;0,00390625;
37,443;0,00390625;
37,457;0,00390625;
37,474;0,00390625;
37,49;0,00390625;
37,504;0,00390625;
37,518;0,00390625;
37,534;0,00390625;
37,55;0,00390625;
37,565;0,00390625;
37,581;0,00390625;
37,597;0,00390625;
37,613;0,00390625;
37,628;0,00390625;
37,643;0,00390625;
37,658;0,00390625;
37,674;0,00390625;
37,689;0,00390625;
37,706;0,00390625;
37,722;0,00390625;
37,736;0,00390625;
37,751;0,00390625;
37,768;0,00390625;
37,783;0,00390625;
37,798;0,00390625;
37,815;0,00390625;
37,83;0,00390625;
37,846;0,00390625;
37,861;0,00390625;
37,878;0,00390625;
37,892;0,00390625;
37,909;0,00390625;
37,925;0,00390625;
37,94;0,00390625;
37,955;0,00390625;
37,971;0,00390625;
37,987;0,00390625;
38,002;0,00390625;
38,017;0,00390625;
38,032;0,00390625;
38,048;0,00390625;
38,063;0,00390625;
38,079;0,00390625;
38,094;0,00390625;
38,109;0,00390625;
38,127;0,00390625;
38,141;0,00390625;
38,157;0,00390625;
38,172;0,00390625;
38,187;0,00390625;
38,202;0,00390625;
38,219;0,00390625;
38,234;0,00390625;
38,249;0,00390625;
38,265;0,00390625;
38,282;0,00390625;
38,295;0,00390625;
38,312;0,00390625;
38,328;0,00390625;
38,343;0,00390625;
38,358;0,00390625;
38,374;0,00390625;
38,389;0,00390625;
38,406;0,00390625;
38,42;0,00390625;
38,435;0,00390625;
38,451;0,00390625;
38,466;0,00390625;
38,482;0,00390625;
38,496;0,00390625;
38,513;0,00390625;
38,527;0,00390625;
38,544;0,00390625;
38,558;0,00390625;
38,572;0,00390625;
38,588;0,00390625;
38,604;0,005859375;
38,62;0,00390625;
38,636;0,00390625;
38,651;0,00390625;
38,668;0,00390625;
38,682;0,00390625;
38,699;0,00390625;
38,714;0,00390625;
38,73;0,00390625;
38,744;0,00390625;
38,76;0,00390625;
38,776;0,0078125;
38,789;0,00390625;
38,806;0,0078125;
38,822;0,00390625;
38,836;0,0078125;
38,853;0,005859375;
38,867;0,009765625;
38,884;0,009765625;
38,899;0,009765625;
38,914;0,0078125;
38,929;0,009765625;
38,944;0,009765625;
38,96;0,009765625;
38,977;0,009765625;
38,994;0,009765625;
39,008;0,009765625;
39,023;0,009765625;
39,038;0,009765625;
39,056;0,009765625;
39,07;0,009765625;
39,086;0,009765625;
39,102;0,009765625;
39,115;0,009765625;
39,131;0,009765625;
39,147;0,009765625;
39,162;0,009765625;
39,178;0,009765625;
39,193;0,009765625;
