Start Time;06/05/2026 14:52:14

Time(s);COM5 - PPS Sensor (N);(Selected Full Scale Range: 1N)
18,207;0,00390625;
18,226;0,00390625;
18,24;0,00390625;
18,256;0,00390625;
18,271;0,00390625;
18,291;0,00390625;
18,32;0,00390625;
18,333;0,00390625;
18,348;0,00390625;
18,366;0,00390625;
18,38;0,00390625;
18,396;0,00390625;
18,411;0,00390625;
18,427;0,00390625;
18,444;0,00390625;
18,456;0,00390625;
18,473;0,00390625;
18,488;0,00390625;
18,508;0,00390625;
18,54;0,00390625;
18,574;0,00390625;
18,598;0,00390625;
18,615;0,00390625;
18,629;0,00390625;
18,644;0,00390625;
18,661;0,00390625;
18,677;0,00390625;
18,691;0,00390625;
18,709;0,00390625;
18,723;0,00390625;
18,738;0,00390625;
18,754;0,00390625;
18,77;0,00390625;
18,786;0,00390625;
18,802;0,00390625;
18,821;0,00390625;
18,847;0,00390625;
18,861;0,00390625;
18,877;0,00390625;
18,895;0,00390625;
18,908;0,00390625;
18,925;0,00390625;
18,941;0,00390625;
18,958;0,00390625;
18,986;0,00390625;
19,003;0,00390625;
19,018;0,00390625;
19,033;0,00390625;
19,049;0,00390625;
19,064;0,00390625;
19,079;0,00390625;
19,096;0,00390625;
19,113;0,00390625;
19,14;0,00390625;
19,157;0,00390625;
19,172;0,00390625;
19,193;0,00390625;
19,222;0,00390625;
19,255;0,00390625;
19,281;0,00390625;
19,301;0,00390625;
19,329;0,00390625;
19,342;0,00390625;
19,357;0,00390625;
19,376;0,00390625;
19,39;0,00390625;
19,405;0,00390625;
19,421;0,00390625;
19,438;0,00390625;
19,461;0,00390625;
19,484;0,00390625;
19,5;0,00390625;
19,52;0,00390625;
19,551;0,00390625;
19,579;0,00390625;
19,591;0,00390625;
19,608;0,00390625;
19,626;0,00390625;
19,654;0,00390625;
19,671;0,00390625;
19,683;0,00390625;
